User_ID,User_name,Reputation,Comment,Comment_ID,Date,Post_ID
1529673,Strawberry,21146,I think your other correspondent is mistaken,78901113,1504134584,45968716
4086968,reese0106,88,I&#39;m a little confused because you say &quot;it&#39;s not evaluated in training mode&quot; however the issue that I am facing is that it is outputting for training and it is not outputting for eval mode -- was this a typo or am I already observing unexpected behavior by seeing training metrics being displayed in tensorboard?,78901112,1504134579,45947553
3875042,Kurt W,137,"Also Cary, it seems that <code>array1.values_at(*array1.size.times.to_a - idx1).map { |h| h.select { |k,_| keys.include?(k) } }.uniq</code> produces the common values (seen in both <code>array1</code> and <code>array2</code>) but it only produces hashes for the named keys (<code>[&#39;id&#39;, &#39;ref&#39;, &#39;name&#39;]</code>).  Shouldn&#39;t this show the entire hash with all of the key/value pairs--despite only calculating on those 3?  Thanks again!",78901111,1504134564,45949495
341994,matt,256987,The logic is to take the image and draw it smaller.,78901109,1504134559,45970864
192465,bphilipnyc,2165,Welcome to SO.  Add your <code>Workout</code> class too,78901108,1504134553,45967094
1647604,DeborahK,8673,"I assume you&#39;ve seen this: <a href=""https://github.com/angular/angular-cli/wiki/stories-application-environments"" rel=""nofollow noreferrer"">github.com/angular/angular-cli/wiki/&hellip;</a>",78901107,1504134546,45970803
8508577,Reece Ward,6,"I have managed to sort the call now, thanks for the input. Could anyone provide anything for the bottom bit however, it&#39;s the same problem just in a different context",78901106,1504134541,45970589
955263,Ammo Goettsch,451,You are correct.  The child process should not be returning from that stack frame and also should not try to print errors.   Probably nobody noticed because this never happens.,78901105,1504134539,21119937
2782397,Franko,91,"@balki, It sounds like you just need to implement the Builder/Factory pattern for FooBarBaz. The biggest issue I see with your code is testability. I guess you can get around it by actually replacing the lambdas with methods references that you can unit test independently. You can probably compose the functions using andThen if you want to be very functional.",78901103,1504134526,45970918
1080923,Glen Scales,9053,"Looks like it does <a href=""https://github.com/gautamsi/ews-javascript-api/issues/46"" rel=""nofollow noreferrer"">github.com/gautamsi/ews-javascript-api/issues/46</a>",78901102,1504134525,45969773
1258525,Brian Ogden,8023,"@shdr you have of had coworkers up vote this question, it makes almost no sense, this is hardly english...will vote to close as soon as you bounty expires",78901100,1504134521,45835113
4005175,Martin Heraleck&#253;,1595,Try opening the <code>change.php</code> file directly in your browser and see if it outputs any errors.,78901099,1504134512,45970957
1594041,MrJack Mcfreder,115,"yes please, php regex or mysql query.",78901098,1504134504,45970951
5553368,StuffedPoblano,84,"I am essentially using this open source checkbox tree: <a href=""https://github.com/jakezatecky/react-checkbox-tree/tree/master/src/js"" rel=""nofollow noreferrer"">github.com/jakezatecky/react-checkbox-tree/tree/master/src/j&zwnj;&#8203;s</a>",78901097,1504134495,45970693
1405588,o11c,7525,"If you have a true VLAN, it&#39;s trivial to clone a git directory over ssh.",78901096,1504134488,45970741
4907776,Joshua Sandoval,76,Will apache deliver the file in all instances?,78901094,1504134481,45970962
3925507,concat,606,"Do you need a stream of 5-element lists at the end? Would it suffice to subscribe an observer to the stream and manually buffer in the observer, calling <code>batch_function</code> whenever the buffer exceeds 5 elements?",78901092,1504134480,45900025
917338,Ricardo,968,"Wait a minute! How is possible to use PepperSpot with Wireless Protected Access (WPA). I don&#39;t understand that. As far as I know, captive portal are open wifi networks, otherwise you cannot connect to them.",78901091,1504134479,10669533
129130,Stein &#197;smul,11659,"Yes, agree. <a href=""http://www.itninja.com/static/090770319967727eb89b428d77dcac07.pdf"" rel=""nofollow noreferrer""><b>Installshield setup.exe commands</b></a> and <a href=""http://www.itninja.com/blog/view/wise-setup-exe-switches"" rel=""nofollow noreferrer""><b>Wise setup.exe commands</b></a>. And Advanced Installer with <code>setup.exe &#47;x</code> or <code>setup.exe &#47;extract</code> There is also a &quot;silent switch finder&quot; but it failed a virustotal.com scan so I won&#39;t link to it.",78901090,1504134476,24987512
1070452,Plutonix,33572,I have no idea what you are asking.  it doesnt look like you tried much though.,78901089,1504134466,45970967
296861,Win,37613,"<code>keep user-auth during his work</code> There are a lot of way to authenticate a user; ASP.NET Identity is the latest one.  What kind of problem are you trying to solve? Otherwise, your question is too broad.",78901088,1504134466,45835113
2352635,Moacir,30,"The <code>&lt;pre&gt;</code> tags were causing trouble because I set the <code>permalink:</code> to <code>blah.md</code>, so I removed them and your second version works brilliantly.",78901087,1504134464,45923389
8239697,Murilo G&#243;es de Almeida,19,I&#39;ve edited the post to show you an example,78901085,1504134457,45970730
3443104,rfx,179,Sorry about this confusion. You&#39;re right. In this context definition = implemenation and declaration = interface. It&#39;s my fault (kind of sleepy now :) Going to correct this.,78901084,1504134455,45970696
1405588,o11c,7525,The disadvantage of <code>git format-patch</code> is that you&#39;ll get different SHAs. Not a big deal if you always rebase anyway.,78901083,1504134450,45970741
514878,FluffyKitten,2556,"You need to wrap the image and associated text together in a container, and then you can float the containers.",78901082,1504134450,45970947
3817004,Uwe,10409,Not in RStudio. I mean when entering your answer in SO using markdown. Ctrl-K puts the 4 blanks in front of each line of code.,78901081,1504134449,45969188
8513103,sKwa,158,define  path without <code>~</code> or use in <code>os.path.expanduser</code>.,78901080,1504134446,45970850
1004105,Nikolaos Vassos,106,I really like this idea.... thank you.,78901078,1504134436,34840858
8540398,CodeMcCoy,18,"It isn&#39;t horizontal in the regular mode, even when the screen is big. It&#39;s vertical with big screen with BIG nav bar at the top to compensate for the vertical. When I just want it to be horizontal and then collapse with smaller screen.",78901077,1504134435,45970665
2245667,Johanna,80,Thank you @deg! I am in a time crunch and I really appreciate the direction. Testing out and will report back.,78901076,1504134421,45970153
2310830,RiggsFolly,57969,It would have been better to work out which port was now being used and only change the ONE port with a problem.,78901074,1504134415,45967582
2995449,Zhaoxing Lu - Microsoft,2314,Please note that &quot;5500917691400439101&quot; is just the DEC representation of HEX value &quot;4C572F7EC695C53D&quot;. Sorry for the confusion.,78901073,1504134412,45890649
3019940,John Gravois,226,"i can&#39;t reproduce the error you describe either: <a href=""http://jsbin.com/tivumot/1/edit?html,output"" rel=""nofollow noreferrer"">jsbin.com/tivumot/1/edit?html,output</a> if you can provide a ready to run stripped down sample, i&#39;d be happy to take a look",78901070,1504134404,45969099
543711,iTurki,9725,Where did you intitialize <code>mCursor</code>? Could you add more code to have some context to the problem?,78901067,1504134394,45970814
6266,Fire Lancer,13775,"does this have to be in PHP? Trying to manipulate HTML as a string has many complexities, doing it in JavaScript or with something else able to fully parse HTML to a DOM (and remember, HTML is not XML) is a lot easier. e.g. in jQuery:  <code>$(&#39;.article-id.post-id&#39;).remove()</code>.",78901065,1504134391,45970951
3786190,Nerus,121,"Yes this is because when the AutonomousLife switches from one activity to another the robot is &quot;reset&quot;. In this reset process the web view is reset too, that is why you are loosing it during interaction.",78901063,1504134384,45884155
2628921,SBB,1828,"@asmmahmud Is it my subscription that is the issue though? Technically, the variable i define in the component is what gets the value and if thats not cleared out, its still going to cause the <code>ngIf</code> to think there is data and show the element, correct?",78901062,1504134384,45970845
5738368,Damiano Fantini,1079,Wouldn&#39;t that just extract &quot;A J&quot;?,78901061,1504134382,45970755
6922095,Julia Passynkova,4205,"See <a href=""https://stackblitz.com/edit/angular-nrz2pd?embed=1&amp;file=app/app.routing.ts"" rel=""nofollow noreferrer"">stackblitz.com/edit/angular-nrz2pd?embed=1&amp;file=app/&hellip;</a>",78901059,1504134380,45968270
8518415,joeyhal,8,how would i sort the datasource array then?,78901058,1504134380,45950294
7422838,AQuirky,1214,Is there a reason you are not using a converter?  It seems to me you are trying to do something very simple and have gotten stuck down a blind alley.  Why not simply use a converter to convert view model string to an icon.  I&#39;d post a solution but I am worried that I haven&#39;t untangled your question enough to figure out if this is what you are trying to do.,78901057,1504134377,45963208
4086968,reese0106,88,I think that is certainly possible. I am writing scalars in both Modes.EVAL and Modes.TRAIN and the scalars in Modes.EVAL are never showing up in tensorboard. I guess I thought that there were always two event files (eval/event and train/event) but I&#39;m now thinking that it&#39;s not quite as simple.  Is there a way to write scalars for both train/eval within the same model_fn so that they don&#39;t generate multiple event files in the same directory?,78901055,1504134369,45954164
8474432,Wynne T,91,Please see new edit,78901054,1504134366,45970924
1155209,jewelsea,93783,"How did you generate that image, can you supply a <a href=""https://stackoverflow.com/help/mcve"">Minimal, Complete, and Verifiable example</a> for that?  It looks like a shot from SceneBuilder, if so, perhaps include the generated FXML in your question.",78901053,1504134365,45966844
2310830,RiggsFolly,57969,If you change the port Apache is listening on you also have to use it on ALL your urls So for example <code>woo1lynda.dev:8080</code> should work,78901049,1504134356,45967582
3817004,Uwe,10409,"Concerning the down vote, I guess it might be because (1) your answer does not show any result and (2) your result does not match OP&#39;s expected result <code>df</code>.",78901048,1504134355,45969188
3236455,Wynne Plaga,911,@user2357113 holy cow I&#39;ve never seen that before. I thought I knew just about everything there was to know about Java syntax but I guess not!,78901047,1504134348,45970918
5363824,rd_nielsen,1176,"I&#39;ve been similarly annoyed with the available tools, <i>especially</i> the Import Wizard in SSMS, so I wrote some code to do it in a way that was easy for me.  If you&#39;re OK with a system scripting tool instead of a GUI, and OK with Python, you can get the code here: <a href=""https://pypi.python.org/pypi/execsql"" rel=""nofollow noreferrer"">pypi.python.org/pypi/execsql</a> -- documentation is here: <a href=""http://pythonhosted.org/execsql/"" rel=""nofollow noreferrer"">pythonhosted.org/execsql</a>",78901046,1504134345,45969184
1144120,Arel,1862,Sorry @Dekel. didn&#39;t notice yours came first. Just gave you the checkmark.,78901045,1504134340,45969036
42346,bernie,88163,@antonioag: oh I see now you&#39;re using SQLite3. The question was titled and tagged with MySQL so that confused me. Please see edited answer which should work.,78901044,1504134334,45970854
7923124,Chetan Vasudevan,265,while applying foreach just do the regular sum method over bill_no,78901041,1504134330,45909543
461887,sayth,2051,@YakymPirozhenko          that is where I was headed.,78901039,1504134329,45970654
5053002,Jaromanda X,25220,looks like an issue with not understanding asynchronous code,78901038,1504134328,45970943
3001761,jonrsharpe,67043,You could use a resolver in the router to make sure the new data is loaded before the navigation ends.,78901037,1504134325,45970845
1048572,Bergi,277545,"Try a) not installing handlers aysynchronously b) just read the two files into two arrays, and then combine them.",78901036,1504134320,45970943
182668,Pointy,281091,<code>listZ[2]()</code> will call the function,78901034,1504134317,45970849
1745695,Dithermaster,4224,"I&#39;ve also been curious where kernel parameters end up on the GPU. Since there is a device property &quot;Max size of kernel arguments&quot; (CL_DEVICE_MAX_PARAMETER_SIZE) which is minimally 256 bytes (but usually more like 1K) I&#39;ve assumed that it&#39;s just a fixed-size amount of memory that a kernel has access to, not unlike constant memory.",78901033,1504134316,45950201
1070452,Plutonix,33572,"<a href=""https://stackoverflow.com/posts/45968357/edit"">Edit</a> your post and add the code you tried along with a specific problem or question and maybe tit will get reopened.  Study <a href=""https://stackoverflow.com/questions/how-to-ask"">How to Ask</a> and maybe visit the <a href=""https://stackoverflow.com/help"">help center</a> for tips on asking a good question",78901031,1504134314,45968357
2743955,Kearney Taaffe,183,OMG! It was so simple! I have an extra &quot;new&quot; in front of       $myUserService = $container[&#39;UserService&#39;];,78901030,1504134313,45970935
1148107,mtpultz,2694,"Is there any reason why when using a default email sent after checkout occurs that this hook might not work?  I&#39;ve used your first example and concatenated on an extra email, but it still only sends it to the buyer only.  I even tried to bump up the priority to see if that had any effect and it doesn&#39;t.",78901029,1504134311,39327967
463758,balki,8371,@user2357112 block statement cannot return a value. So we need to have uninitialized reference (null) outside and set it in block. Which is ugly. We can&#39;t easily check that it is not used before initializing or if it is set twice by mistake,78901028,1504134305,45970918
8492523,BTEK,9,"Im not even understanding the logic of it.. thats why Im making this,,",78901026,1504134296,45970672
4187056,cephalopod,358,@ Uwe I am not able to type in or copy from Rstudio using  CTRL+K,78901025,1504134286,45969188
1345768,Tim.Tang,2489,ahh.. <code>&lt;p[^&gt;]*&gt;[\s|&amp;nbsp;]*&lt;\&#47;p&gt;</code> is not working in JS as it should be <code>&#47;&lt;p[^&gt;]*&gt;[\s|&amp;nbsp;]*&lt;\&#47;p&gt;&#47;gi</code>,78901023,1504134282,45970606
2706707,D&#250;thomhas,1591,I would typically flatten that into a map with parameter names separated by something like periods (or any list of words) and a value.,78901022,1504134277,45966933
4763083,jonahe,869,Is the template text (the one with tags) hardcoded as HTML in the component?  Or is it passed down as pure text as a prop?,78901021,1504134274,45970753
224132,Peter Cordes,63340,"@MSalters: As I understand it, compilers could optimize but for now are choosing not to, because that would violate programmer expectations for things like a progress bar.  New syntax is needed to allow programmers to choose.  The standard as written allows any possible reordering that could happen on the C++ abstract machine to be picked (at compile time) as the ordering that <i>always</i> happens, but this is undesireable.  See also <a href=""http://wg21.link/p0062"" rel=""nofollow noreferrer"">wg21.link/p0062</a>.",78901020,1504134273,45965154
4830210,Michael Price,11,@ManuelOtto Nail on the Head. Thanks!,78901019,1504134270,45970194
327415,Tori,712,Updated the post to show all code.,78901018,1504134268,45970110
8540422,Script Bot,1,"Thanks, this is what i need. Thanks again",78901014,1504134260,45970892
5393381,MSeifert,46197,While I agree that they can have methods it was also asked &quot;Is it correct to add methods to the metaclass?&quot; - which is a bit harder to answer. I would be definitely interested in what your thoughts are on this point :),78901012,1504134245,45970758
753673,Ross,1137,semicolons are not needed after the get_post_met() calls because they&#39;re not line terminating...start there.,78901011,1504134242,45970855
1576255,asmmahmud,477,"Have you tried to use only <code>Subject</code> instead of <code>BehaviorSubject</code> ? <code>BehaviorSubject</code> stores last value but, Subject doesn&#39;t store the last value.",78901010,1504134238,45970845
6541601,Adrien Boukobza,33,"Yes it does not have an id. But I do not think it comes from here. Actually, elsewhere in the class, I am doing the same operation: <code>list_view_alarms.getChildAt(i).setBackgroundColor(getResourc&zwnj;&#8203;es().getColor (R.color.dark));</code> and i is working good...I do not know why, in the onCreate() it is not working",78901008,1504134223,45970246
2214933,Steve Piercy,2624,"Added a mention, but you did not provide explicit code. Here&#39;s my guess <code>supported_image_types = [&#39;image&#47;gif&#39;, &#39;image&#47;svg+xml&#39;, &#39;image&#47;png&#39;, &#39;image&#47;jpeg&#39;]</code>",78901004,1504134211,45970146
224132,Peter Cordes,63340,"Having a thread looping on a CAS or atomic load waiting to see <code>y=2</code> is a race condition, but just the ordinary bug kind, not the Undefined Behaviour kind (because it&#39;s on an <code>atomic</code> type).",78901002,1504134210,45965154
1385774,maSTAShuFu,2537,i think the safest option is datetime.,78901000,1504134201,45970583
7964527,Wen,6160,I am working on it .~ :),78900999,1504134200,45970911
6829043,Omar,21,I tagged you in the new thread by putting @ before your name. Will that work?,78900998,1504134198,45627066
8174223,Michael Horn,459,"I should have asked before answering, but what exactly do you expect it to do, if not what you just described?",78900997,1504134192,45970893
6856333,DataProphets,63,"No, I don&#39;t think I do. How would I do that?",78900995,1504134187,45970755
4247948,Dtorr1981,110,"Hi Mark, I&#39;ve connected and can wget individual files (there are a lot of them) but on the folder i get a 403. Are you aware of anyway round this?",78900993,1504134176,45969943
7132340,Andrew,2680,"It&#39;s difficult to say, show me your nodes structure. I&#39;ll check a bit later.",78900992,1504134176,45970693
2313887,Neil Lunn,74230,"You need to actually show some data and the result you expect to achieve. If we cannot see the problem, then we cannot solve it. So there should be enough data provided to be able to produce a minimal result.",78900991,1504134173,45935673
2209885,erichelgeson,570,This got me past the immediate issue and I&#39;ve added the appropriate config needed to make a HibernateSpec MT aware. Thanks!,78900990,1504134172,45969512
2743955,Kearney Taaffe,183,Of course! Anything to help you help me,78900989,1504134172,45970659
8521659,Wishan,99,"to randomise the results, you could use ORDER BY uuid().",78900987,1504134160,45970871
5093377,Milan Velebit,53,You can ignore the extension using .endswith() with a short bit of logic beforehand. EDIT: Or just use the answer provided above.,78900986,1504134158,45970924
4877385,Nagib Mahfuz,80,your <code>if</code> condition says <code>txtFinalized.Text</code> this field must be empty. Then you storing <code>txtFinalized.Text</code> same empty field in session. How do you expect Some value in next form if it is empty at first form?,78900985,1504134156,45968266
341994,matt,256987,I can&#39;t tell you what you &quot;should&quot; do. I have no notion what you&#39;re even <i>trying</i> to do. Your code is completely opaque to me. You are making an <code>Array&lt;Array&lt;Array&lt;String&gt;&gt;&gt;</code>. Why anyone would do that beats me totally.,78900984,1504134152,45970748
1884158,Lucas,4349,"I believe you&#39;ll have to add the attributes <code>display: -webkit-box; -webkit-line-clamp: 2; -webkit-box-orient: vertical;</code> to make the ellipsis appear. But this will only work in Chrome. For solution that work on Firefox as well, look here: <a href=""https://stackoverflow.com/a/20595073/1884158"">stackoverflow.com/a/20595073/1884158</a> And here is a helpful tutorial on the subject: <a href=""https://css-tricks.com/line-clampin/"" rel=""nofollow noreferrer"">css-tricks.com/line-clampin</a>",78900983,1504134150,15175769
7365949,ptts,176,"Is there a way of recognizing not just the first user char input, but every consecutive one? Sorry if this sounds like a stupid question, I am all new(first db project ever) to SQL and realize even the &quot;regex&quot; is quite different. The way to do this in JS is clear to me, I am just wondering how an expert would go on about this is DBO/SQL. Thanks for these very valuable initial lessons.",78900982,1504134147,45961848
8458095,GoldenLizardYT,22,I JUST found that out and was about to come back here and tell yall&#39; :D,78900979,1504134142,45967592
6924670,antonioag,28,I got a traceback error: sqlite3.OperationalError: near &quot;%&quot;: syntax error,78900978,1504134133,45970854
4268196,Patrick L,620,"@Kof that&#39;s what I suspected as well, but it&#39;s odd that it&#39;s affecting so many people, all at the same time.",78900977,1504134131,45923319
6266,Fire Lancer,13775,"yes, but afaik <code>select</code> is the only common one good enough for basics without going for some extra library or another, but yes it fall short in many cases, especially on Windows.",78900976,1504134128,45957370
8334897,Joseph Antony,1,i need a normal get request to happen and it should execute the code in the route and render the page. Please help.,78900975,1504134128,45970484
2706707,D&#250;thomhas,1591,@NeilButterworth Look at any stream class in the Standard Library.,78900974,1504134127,45970589
7707562,Norris Oduro,275,"@BTEK lets chat about it <a href=""https://chat.stackoverflow.com/rooms/153304/chat-between-norris-and-btek"">chat.stackoverflow.com/rooms/153304/&hellip;</a>",78900973,1504134127,45970672
8262884,Alex,1,"Ah, that is helpful, thanks!",78900972,1504134119,45970557
463758,balki,8371,"If the registerFunctions are called only during static initialization, it is thread safe and guaranteed by standard.",78900971,1504134115,45969843
2617694,Dave,3224,"How long are the samples you are playing? If they aren&#39;t long, you may be better off using <a href=""https://developer.android.com/reference/android/media/SoundPool.html"" rel=""nofollow noreferrer""><code>SoundPool</code></a>.",78900970,1504134107,45947580
5053002,Jaromanda X,25220,"for a start, there&#39;s nothing returned in <code>.then(function (assetFound) {</code> - so the following <code>.then</code> won&#39;t &quot;wait&quot; for the promise returned by <code>getParticipantRegistry(NS + &#39;.Peer&#39;)</code>",78900969,1504134103,45970905
4338920,Malik Brahimi,12266,Just delete the <code>C:\Python27</code> folder and use CCleaner to delete old registry files.,78900968,1504134101,45970706
2357112,user2357112,106676,"If you just want to make a nested scope, you can do that with a block statement. No need for a lambda.",78900966,1504134097,45970918
2710495,masterpreenz,1470,"I see, did <code>var enableDays = json.available_dates;</code> work? by the looks of it should be working.",78900965,1504134095,45968907
894061,Adam Cameron,27004,"Good work adding the repro case to Github, btw. Was really helpful being able to grab yer code and run it.",78900964,1504134095,45970659
2706707,D&#250;thomhas,1591,"@Josh If you had bothered to look at the picture OP provided, you&#39;ll see what he really wants, which is a very common dispatch pattern.",78900963,1504134094,45970589
91570,Kluyg,2202,"Oops, my bad :) then the only issue is that we assume we need to wait for propagation delay. We don&#39;t need to wait so while Packet 2 is propagating to D (0.1ms) we&#39;re already putting Packet 3 on the wire. So by the time Packet 2 reached D we have only 0.12 - 0.1 = 0.02ms of work left for Packet 3 packetization.",78900962,1504134093,45893423
7790438,Fady Saad,968,"Yes, it will work. just remove the gif.",78900961,1504134087,45970924
1385774,maSTAShuFu,2537,do they have the same eventdata every time the SSRS restarts?,78900960,1504134080,45970874
3293881,Divakar,116251,@Wen Would be nice to know the kind of timings you get on your dataset.,78900959,1504134074,45970911
1447129,Vini App,743,what is this <code>previewLayer</code>?,78900958,1504134063,45968045
3105338,yippy_yay,112,"I think I might be confused about the use of &quot;Declaration&quot;, &quot;Definition&quot; and &quot;Implementation&quot;. What you are doing in person.h looks like a Declaration to me, not a definition. And isn&#39;t Defintion = Implementation?",78900957,1504134059,45970696
1652643,antoine,708,"According to nickmessing:  &quot;The expression inside v-bind is executed at runtime, webpack aliases at compile time.&quot; <a href=""https://github.com/vuejs/vue-loader/issues/896"" rel=""nofollow noreferrer"">github.com/vuejs/vue-loader/issues/896</a>",78900956,1504134057,40493036
17034,Hans Passant,713606,"-1073741515 == 0xC0000135 == STATUS_DLL_NOT_FOUND, &quot;The program can&#39;t start because %hs is missing from your computer. Try reinstalling the program to fix this problem&quot;.  Standard DLL Hell problem, enable loader snaps or use SysInternals&#39; Process Monitor to find out what DLL is missing.",78900954,1504134040,45947375
3817004,Uwe,10409,"Please, do not use the JavaScript/HTML/CSS snippet button (or Ctrl-M) for R code. You can format R code by marking the code and pressing ctrl-K. Thank you.",78900953,1504134040,45969188
7705084,mp5163093,16,"Hey Tim, Just want to remove the empty tags and I tried adding the regex but is not working &lt;p[^&gt;]*&gt;[\s|&amp;nbsp;]*&lt;\/p&gt; here is a link to test: <a href=""https://codepen.io/anon/pen/hFAdk"" rel=""nofollow noreferrer"">codepen.io/anon/pen/hFAdk</a>",78900952,1504134036,45970606
7964527,Wen,6160,"nice one , thank you ~",78900950,1504134033,45970911
15416,MSalters,118367,"Hmm, might need a bit of reading up what&#39;s happening there.  As for N4455 being a draft: that&#39;s not really the point; it gives us an inside view from the perspective of compiler developers. That also means they&#39;re playing with a code base we don&#39;t have yet ;)",78900949,1504134031,45965154
8508577,Reece Ward,6,"I have this now, it&#39;s working fine. But how do I get the type of that class like what it was created as. I have extended my post",78900948,1504134028,45970653
49,Leon Bambrick,16083,"Agreed. I&#39;ve added a note on it to the answer. Decided not to delete my answer, as it&#39;s often a useful approach.",78900947,1504134028,29889661
1022914,Mikey,3899,"In the first case, you would have to do <code>doc.setStatus(value)</code> whereas in the second case you would have to do <code>doc.set({ status: value })</code> or <code>Model.create({ status: value })</code> to trigger the setter. To run it with a query, you would have to use <a href=""http://thecodebarbarian.com/mongoose-4.10-runSettersOnQuery-option.html"" rel=""nofollow noreferrer"">runSettersOnQuery</a> option.",78900946,1504134027,45970309
6889540,Lightningstorms,1,How can I still use large arrays if it doesn&#39;t fit on the stack? I hoped the vector would allocate the memory in a better place but I guess this is not the case.,78900945,1504134020,45970149
4268196,Patrick L,620,"@ScottB. I didn&#39;t contact Apple about it, although apparently KeithL did. As far as I know Apple has not replied yet. I hope this question gets enough reopen votes to allow actual answers again.",78900944,1504134019,45887706
6535336,YowE3K,16680,Wouldn&#39;t you just get it from www.seleniumhq.org?,78900943,1504134018,45970876
6838730,Wndrr,373,"Welcome to stack overflow please read the <a href=""https://stackoverflow.com/help/how-to-ask"">guidelines</a> before posting. Stack overflow is about helping with specific programming problems, not doing your job/homework for you, for free.",78900942,1504134017,45970913
8474432,Wynne T,91,Does the wildcard method work when I do not have a file extension? As seen in my question the format for the filenames is &quot;somethinglogfile&quot; but there is no extension.,78900940,1504134009,45970924
7964527,Wen,6160,@Divakar Yes~ Make the notnull value to the left ~,78900939,1504134008,45970751
7551963,Menai Ala Eddine,113,"Read <a href=""http://docs.oracle.com/javase/8/javafx/api/toc.htm"" rel=""nofollow noreferrer"">docs.oracle.com/javase/8/javafx/api/toc.htm</a>",78900938,1504134004,45968324
5837431,Suwadith,18,"<code>&lt;ng-container mdColumnDef=&quot;text&quot;&gt;           &lt;md-header-cell *mdHeaderCellDef&gt; Directory &lt;&#47;md-header-cell&gt;                      &lt;md-cell *ngFor=&quot;let message of webService.messages&quot; [routerLink]=&quot;[&#39;&#47;clsDirectory&#39;,message.owner]&quot;&gt;             {{message.text}}           &lt;&#47;md-cell&gt;         &lt;&#47;ng-container&gt;</code>  This one didn&#39;t return anything as well",78900937,1504134004,45968270
2139691,Ricardo,2002,What if you want import a Swift extension?,78900936,1504134003,26873548
5983209,Lucas van Dongen,63,"I see, I assumed that if I said &amp;&amp; the if would only be fired if it wasn&#39;t error AND wasn&#39;t stay, so that if it were either one it would still go through because the other statement would return false",78900934,1504133995,45970893
7401610,jh1711,596,"Why didn&#39;t you refactor one step at a time? Your code has a bunch of wrong semicolons, when you attempt to concat your strings. But I&#39;m not sure it&#39;s the only mistake.",78900932,1504133986,45970855
3089163,Benek Lisefski,64,Simple solution which I hadn&#39;t thought of yet. I will give this a try as soon as I&#39;m able to and confirm if it works in my case.,78900931,1504133985,45968431
7085864,Daimon,1,"@Pointy     const listZ = list();     list[2]; Well i have only gotten as far as list[2]; yielding the object of that index as an answer, just haven&#39;t gotten my way around how to only get the console.log",78900930,1504133974,45970849
7258538,Charles Srstka,3226,"Well, you could block it in your hosts file, you could use a parental controls app... Oh! You meant a <i>literal</i> stack overflow! Well, in that case, user2357112 is right, you&#39;ve probably hit the recursion limit. ;-)",78900929,1504133973,45970835
205233,Filburt,11698,"Please read <a href=""https://stackoverflow.com/questions/how-to-ask"">How to Ask</a> and <a href=""http://meta.stackoverflow.com/q/284236"">Why is “Can someone help me?” not an actual question?</a>",78900928,1504133964,45970913
1737,Roddy,42930,@RemyLebeau - I see - I can use <code>::Supports()</code> but not <code>this-&gt;Supports()</code> ??,78900927,1504133964,45966929
662694,thund,430,"Similar experience. In my case I was using GitExtensions (for windows), and in trying to open the repository, I&#39;d clicked to open the .git file instead of the containing folder. Looked fine at first but gave me the tree error when I started to actually do anything.",78900926,1504133960,22313951
8540465,Attila,1,"Original String value example:  &lt;a href=&quot;<a href=""http://example.exa.com/example/qwe-201708.30./8290302/8290316.jpg&quot"" rel=""nofollow noreferrer"">example.exa.com/example/qwe-201708.30./8290302/8290316&zwnj;&#8203;.jpg&quot</a>; height=&quot;1024&quot; width=&quot;685&quot;&gt;",78900925,1504133945,45970902
6255978,Dave,3217,look for either the <code>wscript.exe</code> or <code>cscript.exe</code> process and stop that.  VBScript usually executes as one or the other.,78900924,1504133938,45967592
441757,sideshowbarker,17710,"Is this a cross-origin request? The server your code is trying to send the request to is different from the server where your client code is running and making the request? If so, does the server responding to the request send back the Access-Control-Allow-Origin response header in its response? And do you know if the browser engine is doing a CORS preflight OPTIONS request before trying the POST in your code?",78900923,1504133937,45963885
3293881,Divakar,116251,Aren&#39;t you shifting/pushing NaNs to the right rather for each row?,78900921,1504133931,45970751
3281014,Nawed Khan,1777,using the source and score get a percentage column and then use that for sorting and randomizing. if source is 1 percentage = 10/score else percentage = 5/score.,78900920,1504133930,45970871
7211710,Alam,130,"just a suggestion, why not use percentages, stuff from source 1, divide by 10 and get percentage and those of source 2, divide by 5 and get percentages, then you&#39;ll have both of them in terms of percentages and you can treat it as the same.",78900917,1504133918,45970871
5093377,Milan Velebit,53,"It is public data but depending on the sheer quantity of requests you might be sending they might start tracking you, but if you have to or are keen on doing it, nothing&#39;s stopping you from trying.",78900915,1504133907,45959340
257182,RobG,82985,"Probably a duplicate of <a href=""https://stackoverflow.com/questions/15130735/how-can-i-remove-time-from-date-with-moment-js""><i>How can I remove time from date with Moment.js?</i></a> BTW, &quot;2017-08-29T18:30:00.000Z&quot; and &quot;Wed Aug 30 2017 00:00:00 GMT+0530&quot; are exactly the same moment in time. That is, Dates created with those strings will have exactly the same time value.",78900914,1504133901,45965554
658323,MScott,747,"Sorry, Doug, one last question: What&#39;s the purpose of registering the custom parameters for each event in the Firebase console? Is it for logging or for analyzing the data? For example, if I am logging a custom event with custom parameters in my app, will I be able to analyze that event in the Firebase console (or in BigQuery) without registering the custom parameters? Or should I register all custom parameters before publishing the app?",78900913,1504133894,45965614
8540246,Steve Decker,16,"Dude, you are the bomb dot com! Thank you so much!",78900912,1504133883,45970818
